year,county_name,sex_and_age_total_population,sex_and_age_male,sex_and_age_female,sex_and_age_under_5_years,sex_and_age_5_to_9_years,sex_and_age_10_to_14_years,sex_and_age_15_to_19_years,sex_and_age_20_to_24_years,sex_and_age_25_to_34_years,sex_and_age_35_to_44_years,sex_and_age_45_to_54_years,sex_and_age_55_to_59_years,sex_and_age_60_to_64_years,sex_and_age_65_to_74_years,sex_and_age_75_to_84_years,sex_and_age_85_years_and_over,sex_and_age_median_age_years,sex_and_age_18_years_and_over,sex_and_age_21_years_and_over,sex_and_age_62_years_and_over,sex_and_age_65_years_and_over,sex_and_age_18_years_and_over,sex_and_age_male,sex_and_age_female,sex_and_age_65_years_and_over,sex_and_age_male,sex_and_age_female,race_total_population,race_one_race,race_two_or_more_races,race_one_race,race_one_race_white,race_one_race_black_or_african_american,race_one_race_american_indian_and_alaska_native,race_one_race_american_indian_and_alaska_native_ch,race_one_race_american_indian_and_alaska_native_ch,race_one_race_american_indian_and_alaska_native_na,race_one_race_american_indian_and_alaska_native_si,race_one_race_asian,race_one_race_asian_asian_indian,race_one_race_asian_chinese,race_one_race_asian_filipino,race_one_race_asian_japanese,race_one_race_asian_korean,race_one_race_asian_vietnamese,state_fips,county_fips,race_one_race_asian_other_asian,race_one_race_native_hawaiian_and_other_pacific_is,race_one_race_native_hawaiian_and_other_pacific_is,race_one_race_native_hawaiian_and_other_pacific_is,race_one_race_native_hawaiian_and_other_pacific_is,race_one_race_native_hawaiian_and_other_pacific_is,race_one_race_some_other_race,race_two_or_more_races,race_two_or_more_races_white_and_black_or_african_,race_two_or_more_races_white_and_american_indian_a,race_two_or_more_races_white_and_asian,race_two_or_more_races_black_or_african_american_a,race_race_alone_or_in_combination_with_one_or_more,race_white,race_black_or_african_american,race_american_indian_and_alaska_native,race_asian,race_native_hawaiian_and_other_pacific_islander,race_some_other_race,hispanic_or_latino_and_race_total_population,hispanic_or_latino_and_race_hispanic_or_latino_of_,hispanic_or_latino_and_race_hispanic_or_latino_of_,hispanic_or_latino_and_race_hispanic_or_latino_of_,hispanic_or_latino_and_race_hispanic_or_latino_of_,hispanic_or_latino_and_race_hispanic_or_latino_of_,hispanic_or_latino_and_race_not_hispanic_or_latino,hispanic_or_latino_and_race_not_hispanic_or_latino,hispanic_or_latino_and_race_not_hispanic_or_latino,hispanic_or_latino_and_race_not_hispanic_or_latino,hispanic_or_latino_and_race_not_hispanic_or_latino,hispanic_or_latino_and_race_not_hispanic_or_latino,hispanic_or_latino_and_race_not_hispanic_or_latino,hispanic_or_latino_and_race_not_hispanic_or_latino,hispanic_or_latino_and_race_not_hispanic_or_latino,hispanic_or_latino_and_race_not_hispanic_or_latino,total_housing_units
2011,Montague County; Texas,19773,9712,10061,1267,1256,1282,1281,941,1979,2389,2721,1207,1467,2243,1253,487,42.7,15234,14451,4978,3983,15234,7423,7811,3983,1815,2168,19773,19295,478,19295,18415,35,105,13,0,0,0,94,86,1,0,0,0,3,48,337,4,0,0,0,0,0,646,478,117,168,6,0,19773,18866,152,300,100,0,833,19773,1826,1340,1,0,485,17947,17423,35,78,94,0,26,291,0,291,10126
2011,Panola County; Texas,23690,11485,12205,1544,1740,1600,1619,1453,2709,2583,3654,1555,1542,2005,1263,423,40.0,17860,16796,4532,3691,17860,8644,9216,3691,1605,2086,23690,23273,417,23273,18153,4086,103,5,0,0,0,64,0,0,47,0,0,0,48,365,17,0,0,0,0,0,867,417,17,80,62,0,23690,18560,4106,183,133,7,1118,23690,1852,1746,0,0,106,21838,17504,4053,40,64,0,0,177,11,166,10924
2011,Sabine County; Texas,10686,5238,5448,495,632,563,594,519,759,1080,1441,800,1016,1611,919,257,50.1,8586,8327,3524,2787,8586,4175,4411,2787,1343,1444,10686,10652,34,10652,9650,969,7,0,0,0,0,0,0,0,0,0,0,0,48,403,0,0,0,0,0,0,26,34,15,19,0,0,10686,9684,984,26,0,0,26,10686,319,306,6,0,7,10367,9357,969,7,0,0,0,34,0,34,7992
2011,Sherman County; Texas,3019,1585,1434,208,291,244,272,151,246,478,445,132,132,182,192,46,36.8,2093,1967,493,420,2093,1029,1064,420,184,236,3019,2966,53,2966,2457,16,0,0,0,0,0,8,0,0,0,0,0,8,48,421,0,0,0,0,0,0,485,53,0,30,0,0,3019,2491,35,30,8,0,508,3019,1178,1107,0,0,71,1841,1794,16,0,8,0,0,23,0,23,1217
2011,Swisher County; Texas,7808,4250,3558,600,611,496,571,556,927,837,1016,371,460,692,564,107,36.2,5775,5405,1579,1363,5775,3117,2658,1363,627,736,7808,7411,397,7411,6291,423,92,29,0,0,0,22,8,0,0,6,0,0,48,437,8,16,0,16,0,0,567,397,216,91,0,20,7808,6654,659,203,36,16,637,7808,3030,2809,41,0,180,4778,4048,419,49,22,16,0,224,0,224,3234
2011,Hunt County; Texas,85390,42401,42989,5783,6164,5843,6200,5897,10092,11115,12528,4982,5194,6799,3266,1527,37.3,63952,60231,14587,11592,63952,31337,32615,11592,5251,6341,85390,84008,1382,84008,69831,7544,452,52,0,26,0,896,344,65,29,13,13,68,48,231,364,50,13,0,37,0,5235,1382,185,719,72,147,85390,71041,7939,1365,1007,77,5416,85390,11456,10514,171,25,746,73934,63915,7515,451,896,50,86,1021,19,1002,36478
2011,Camp County; Texas,12353,6181,6172,876,848,999,888,536,1609,1428,1580,810,729,1141,674,235,38.2,9066,8680,2504,2050,9066,4393,4673,2050,967,1083,12353,12239,114,12239,9751,2319,49,0,18,0,0,48,0,8,13,0,0,27,48,063,0,0,0,0,0,0,72,114,54,27,0,0,12353,9832,2406,76,73,0,80,12353,2500,2370,63,8,59,9853,7388,2294,42,48,0,0,81,0,81,5637
2011,Hansford County; Texas,5524,2785,2739,436,426,491,575,252,508,788,717,314,250,387,254,126,35.9,3847,3554,905,767,3847,1893,1954,767,334,433,5524,5415,109,5415,4637,29,32,5,0,0,0,38,0,22,9,2,5,0,48,195,0,15,0,15,0,0,664,109,0,47,3,0,5524,4746,29,79,41,50,688,5524,2309,2190,0,0,119,3215,3078,29,0,38,15,0,55,0,55,2344
2011,Guadalupe County; Texas,127499,62789,64710,8971,9696,10098,10010,7262,15397,18569,18740,7475,6579,8549,4811,1342,36.3,92370,87034,18479,14702,92370,44652,47718,14702,6641,8061,127499,124183,3316,124183,106602,7850,565,138,0,0,39,1792,412,330,362,153,139,249,48,187,147,137,40,71,26,0,7237,3316,920,549,629,0,127499,109662,9085,1297,2743,383,7964,127499,45297,38147,876,279,5995,82202,70341,7564,364,1752,137,19,2025,54,1971,48769
2011,Clay County; Texas,10839,5376,5463,584,706,742,725,443,1012,1296,1787,884,777,1065,655,163,44.5,8337,7998,2365,1883,8337,4065,4272,1883,885,998,10839,10691,148,10691,10364,37,126,16,0,0,0,91,0,0,4,0,0,0,48,077,87,0,0,0,0,0,73,148,30,84,0,0,10839,10509,67,210,94,0,107,10839,466,444,19,0,3,10373,9998,37,126,91,0,0,121,7,114,5152
2011,Hartley County; Texas,5974,3685,2289,311,424,337,311,109,990,1044,1091,316,293,402,241,105,39.6,4681,4557,915,748,4681,2983,1698,748,336,412,5974,5910,64,5910,5028,401,12,3,0,0,0,5,0,0,0,0,0,5,48,205,0,0,0,0,0,0,464,64,11,27,0,0,5974,5066,412,65,5,0,490,5974,1326,1139,70,8,109,4648,4205,395,9,5,0,4,30,0,30,1931
2011,Hill County; Texas,35033,17175,17858,2320,2500,2341,2315,2074,3749,3996,4813,2507,2080,3470,2066,802,40.7,26453,25086,7393,6338,26453,12837,13616,6338,2957,3381,35033,34593,440,34593,30757,2380,473,15,6,4,9,160,7,21,14,4,0,114,48,217,0,0,0,0,0,0,823,440,128,92,6,22,35033,31142,2566,617,180,0,998,35033,6322,5936,9,8,369,28711,25818,2296,205,160,0,0,232,0,232,16024
2011,Limestone County; Texas,23282,12430,10852,1536,1494,1375,1565,1378,3035,2948,3305,1670,1308,2073,1120,475,39.6,17758,16987,4426,3668,17758,9468,8290,3668,1611,2057,23282,23047,235,23047,18065,4267,56,20,0,0,0,64,0,0,6,0,0,34,48,293,24,0,0,0,0,0,595,235,75,126,0,14,23282,18286,4356,196,64,0,615,23282,4302,3867,5,51,379,18980,14464,4246,24,64,0,12,170,0,170,10479
2011,Nacogdoches County; Texas,63872,30489,33383,4414,3699,4369,6942,8513,7659,6686,7565,3611,2929,4016,2616,853,29.7,48985,41870,9117,7485,48985,22868,26117,7485,3187,4298,63872,63065,807,63065,48746,11744,333,86,0,0,0,739,136,56,261,35,0,27,48,347,224,15,0,0,0,15,1488,807,329,205,123,7,63872,49546,12080,545,862,20,1626,63872,10861,9540,150,40,1131,53011,39806,11606,294,739,15,51,500,16,484,27331
2011,Parmer County; Texas,10157,5187,4970,882,840,891,800,734,1263,1220,1340,508,452,683,356,188,32.2,6974,6609,1511,1227,6974,3552,3422,1227,557,670,10157,9986,171,9986,9186,46,58,9,0,0,0,0,0,0,0,0,0,0,48,369,0,0,0,0,0,0,696,171,23,27,3,0,10157,9332,69,103,10,4,810,10157,5908,5357,34,0,517,4249,4161,46,11,0,0,14,17,0,17,3811
2011,Parker County; Texas,114764,58164,56600,7230,8141,8699,8815,6379,12741,15998,18763,7778,6474,8326,4126,1294,38.6,85202,80657,17240,13746,85202,42936,42266,13746,6429,7317,114764,112680,2084,112680,106274,1975,878,182,0,29,32,593,158,105,46,97,74,34,48,367,79,7,0,7,0,0,2953,2084,307,822,277,0,114764,108358,2387,1856,958,7,3503,114764,11979,11079,173,67,660,102785,97741,1975,718,593,0,99,1659,136,1523,45710
2011,Presidio County; Texas,7727,3700,4027,570,557,739,548,332,729,933,1104,510,378,719,354,254,39.1,5532,5275,1649,1327,5532,2592,2940,1327,588,739,7727,7653,74,7653,6598,50,398,0,51,0,0,32,0,0,0,32,0,0,48,377,0,0,0,0,0,0,575,74,7,34,0,0,7727,6672,57,432,32,0,608,7727,6370,5970,0,30,370,1357,1125,50,101,32,0,8,41,0,41,3961
2011,Val Verde County; Texas,48434,24274,24160,4128,4135,3858,3887,3571,6245,6311,5572,2378,2364,3330,1965,690,32.4,33914,31643,7358,5985,33914,16835,17079,5985,2752,3233,48434,48108,326,48108,43261,779,178,0,0,0,0,323,7,4,4,61,46,201,48,465,0,0,0,0,0,0,3567,326,77,78,18,0,48434,43549,895,256,360,0,3701,48434,38639,37100,153,0,1386,9795,8569,745,5,282,0,1,193,12,181,18517
2011,Culberson County; Texas,2438,1203,1235,154,189,57,243,99,282,342,403,174,137,179,163,16,40.9,1870,1795,422,358,1870,898,972,358,165,193,2438,2429,9,2429,2242,12,33,13,0,0,0,0,0,0,0,0,0,0,48,109,0,0,0,0,0,0,142,9,0,0,0,0,2438,2251,12,33,0,0,151,2438,1783,1765,0,0,18,655,610,12,33,0,0,0,0,0,0,1143
2011,Ector County; Texas,135545,66893,68652,12095,10946,10222,10601,11050,19274,16252,18034,7778,5434,7656,4563,1640,31.2,96064,89679,16760,13859,96064,46751,49313,13859,5939,7920,135545,130951,4594,130951,113334,5686,771,82,0,54,0,1024,260,194,239,23,38,110,48,135,160,70,8,62,0,0,10066,4594,1161,1912,198,219,135545,117599,7215,2981,1289,145,10994,135545,70358,66554,276,115,3413,65187,56625,5410,174,961,62,116,1839,51,1788,52631
2011,Garza County; Texas,6319,4048,2271,430,379,236,284,379,1119,1167,1004,307,271,369,280,94,36.4,5115,4972,913,743,5115,3534,1581,743,402,341,6319,5987,332,5987,5325,313,23,23,0,0,0,0,0,0,0,0,0,0,48,169,0,0,0,0,0,0,326,332,227,3,0,0,6319,5561,540,26,96,0,428,6319,3797,3685,0,19,93,2522,2225,270,23,0,0,0,4,0,4,2027
2011,Glasscock County; Texas,1179,599,580,35,62,151,116,69,47,177,225,81,31,133,32,20,41.8,882,806,204,185,882,461,421,185,107,78,1179,1173,6,1173,1055,41,0,0,0,0,0,0,0,0,0,0,0,0,48,173,0,0,0,0,0,0,77,6,0,6,0,0,1179,1061,41,6,0,0,77,1179,207,203,0,0,4,972,931,41,0,0,0,0,0,0,0,611
2011,Grimes County; Texas,26455,14243,12212,1614,1752,1812,1529,1553,3429,3644,4074,2066,1399,2135,1101,347,38.8,20370,19268,4319,3583,20370,11344,9026,3583,1744,1839,26455,25920,535,25920,19489,4515,62,1,0,9,0,109,13,0,0,0,16,0,48,185,80,5,5,0,0,0,1740,535,40,249,57,93,26455,19921,4656,406,168,5,1834,26455,5494,5188,5,0,301,20961,16075,4390,10,109,0,0,377,0,377,10833
2011,Collin County; Texas,764424,376225,388199,58583,65740,60617,51668,38239,109804,135116,114458,40555,32488,36184,15758,5214,34.8,545125,520342,75559,57156,545125,264207,280918,57156,25117,32039,764424,745360,19064,745360,573684,61981,3812,916,89,75,20,84816,29092,22018,5692,1435,6428,10228,48,085,9923,501,95,172,154,80,20566,19064,4147,2990,5540,667,764424,590425,68391,8215,91830,838,24846,764424,111271,86381,3158,1734,19998,653153,487331,61233,3411,84491,501,1844,14342,979,13363,295490
2011,Angelina County; Texas,86033,42072,43961,6479,6382,6393,6271,5559,10830,11129,11640,4703,5055,6311,3759,1522,35.9,62912,59367,14424,11592,62912,30401,32511,11592,5035,6557,86033,84751,1282,84751,66773,13153,301,104,0,0,0,744,126,116,89,0,12,362,48,005,39,0,0,0,0,0,3780,1282,348,333,79,63,86033,67925,13627,749,823,22,4199,86033,16627,15054,69,0,1504,69406,54762,12773,181,744,0,136,810,30,780,35442
2011,Cottle County; Texas,1693,835,858,44,108,166,113,53,126,177,250,94,114,246,149,53,46.5,1313,1255,519,448,1313,614,699,448,205,243,1693,1619,74,1619,1423,159,0,0,0,0,0,2,0,2,0,0,0,0,48,101,0,0,0,0,0,0,35,74,20,54,0,0,1693,1497,179,54,2,0,35,1693,301,270,0,0,31,1392,1157,159,0,2,0,0,74,0,74,991
2011,Hays County; Texas,152827,76090,76737,10353,10622,10128,14782,19562,20536,19608,19369,8061,6887,7647,4206,1066,30.1,115556,102612,16965,12919,115556,56988,58568,12919,5729,7190,152827,150052,2775,150052,116356,5206,862,160,0,0,10,2065,443,431,302,245,159,124,48,209,361,75,0,0,15,60,25488,2775,517,649,286,37,152827,118823,6061,1707,2481,327,26414,152827,53188,29335,547,193,23113,99639,89979,5108,665,1978,75,225,1609,97,1512,57591
2011,Brazoria County; Texas,307695,156461,151234,24413,23548,23463,21974,17498,42859,47044,46035,17505,14163,17234,8438,3521,35.0,222223,211269,37172,29193,222223,112556,109667,29193,13095,16098,307695,301641,6054,301641,231490,36739,1386,236,12,0,2,16082,4393,3019,3331,128,272,2693,48,039,2246,74,0,62,0,12,15870,6054,1670,1223,764,35,307695,236802,38845,2906,17609,119,17905,307695,84062,74674,1399,682,7307,223633,166324,35848,1031,16082,31,427,3890,558,3332,116744
2011,Donley County; Texas,3624,1788,1836,168,139,307,455,141,318,353,492,183,280,424,280,84,42.9,2851,2517,959,788,2851,1369,1482,788,373,415,3624,3619,5,3619,3362,194,2,2,0,0,0,22,0,0,5,0,0,16,48,129,1,21,0,0,21,0,18,5,0,5,0,0,3624,3367,194,7,22,21,18,3624,249,200,0,0,49,3375,3131,194,2,22,21,0,5,0,5,2169
2011,Atascosa County; Texas,44553,21957,22596,3428,3329,3913,3503,2540,5097,5629,6211,3017,2308,3181,1814,583,35.8,31737,29633,6930,5578,31737,15485,16252,5578,2543,3035,44553,43042,1511,43042,35393,261,297,17,13,0,9,162,0,0,17,76,0,29,48,013,40,0,0,0,0,0,6929,1511,197,451,31,11,44553,36872,469,759,214,14,7736,44553,27379,25627,135,3,1614,17174,16274,240,45,162,0,9,444,13,431,17488
2011,Nolan County; Texas,15098,7575,7523,1093,1021,1033,1130,909,1603,1845,2038,1014,924,1386,793,309,38.6,11355,10594,3089,2488,11355,5601,5754,2488,1129,1359,15098,14455,643,14455,11794,657,87,62,0,0,0,0,0,0,0,0,0,0,48,353,0,0,0,0,0,0,1917,643,127,120,0,36,15098,12363,863,324,5,0,2234,15098,4973,4201,24,0,748,10125,9135,642,28,0,0,22,298,0,298,7141
2011,Hudspeth County; Texas,3433,1900,1533,257,298,191,478,193,387,357,304,297,176,298,134,63,30.8,2379,2145,596,495,2379,1320,1059,495,315,180,3433,3418,15,3418,3078,87,0,0,0,0,0,41,33,0,8,0,0,0,48,229,0,0,0,0,0,0,212,15,0,0,0,0,3433,3093,87,0,41,0,227,3433,2754,2712,12,0,30,679,551,87,0,41,0,0,0,0,0,1403
2011,Ward County; Texas,10586,5206,5380,769,668,935,930,559,1277,1228,1457,630,605,792,465,271,36.2,7666,7185,1837,1528,7666,3643,4023,1528,669,859,10586,10345,241,10345,9114,585,20,1,0,0,0,29,14,0,3,0,12,0,48,475,0,0,0,0,0,0,597,241,59,148,0,1,10586,9351,649,172,31,2,626,10586,4940,4731,4,2,203,5646,4927,484,4,29,0,21,181,14,167,4715
2011,Harrison County; Texas,64999,32153,32846,4595,4905,4348,4784,4234,7745,8181,9599,4328,3702,4867,2737,974,37.4,48183,45408,10469,8578,48183,23262,24921,8578,3768,4810,64999,64331,668,64331,48017,14959,75,31,0,0,0,216,44,15,45,40,43,29,48,203,0,0,0,0,0,0,1064,668,267,195,5,0,64999,48626,15252,292,258,0,1239,64999,6873,5722,125,14,1012,58126,42495,14911,55,216,0,3,446,5,441,27649
2011,Menard County; Texas,2226,1115,1111,186,42,171,191,57,204,214,370,189,219,214,104,65,46.4,1746,1628,529,383,1746,844,902,383,148,235,2226,2177,49,2177,2147,3,0,0,0,0,0,0,0,0,0,0,0,0,48,327,0,0,0,0,0,0,27,49,0,49,0,0,2226,2196,3,49,0,0,27,2226,662,600,5,0,57,1564,1512,3,0,0,0,0,49,0,49,1728
2011,Fayette County; Texas,24397,12078,12319,1389,1598,1476,1366,1133,2134,2778,3747,1668,1833,2674,1762,839,46.0,19004,18313,6365,5275,19004,9252,9752,5275,2330,2945,24397,24185,212,24185,21699,1695,16,0,0,0,0,163,10,0,22,10,12,109,48,149,0,0,0,0,0,0,612,212,62,39,20,0,24397,21911,1757,111,183,0,703,24397,4392,4145,10,0,237,20005,18066,1695,0,163,0,0,81,0,81,13676
2011,Williamson County; Texas,409913,201932,207981,33023,34270,32385,27743,21622,62041,68876,55983,20302,17853,21451,10572,3792,34.2,291997,277623,45781,35815,291997,141591,150406,35815,15890,19925,409913,398249,11664,398249,331485,25828,1545,140,185,12,97,19582,6705,3452,2036,483,1883,2178,48,491,2845,139,53,52,0,34,19670,11664,2748,2006,2926,355,409913,342081,29826,4394,23380,299,22513,409913,93711,79419,3217,812,10263,316202,262981,24595,1112,19212,125,894,7283,245,7038,158221
2011,Hutchinson County; Texas,22088,10914,11174,1531,1554,1613,1626,1239,2697,2601,3222,1566,1085,1704,1280,370,37.3,16345,15536,3920,3354,16345,8014,8331,3354,1490,1864,22088,21633,455,21633,19385,699,316,185,0,5,0,108,0,22,51,28,0,6,48,233,1,11,11,0,0,0,1114,455,14,220,40,2,22088,19835,715,581,162,27,1263,22088,4272,4035,0,10,227,17816,16515,590,296,108,11,35,261,0,261,10657
2011,Morris County; Texas,13017,6216,6801,831,745,904,872,619,1510,1339,1929,978,782,1356,758,394,43.3,9990,9556,2998,2508,9990,4686,5304,2508,1046,1462,13017,12716,301,12716,9316,3001,34,23,0,0,0,0,0,0,0,0,0,0,48,343,0,0,0,0,0,0,365,301,126,154,0,0,13017,9617,3135,188,0,0,386,13017,968,928,12,18,10,12049,8747,3001,29,0,0,0,272,0,272,6025
2011,Orange County; Texas,82184,40588,41596,5364,5346,6218,5915,4858,9642,10982,12550,5393,4420,6482,3894,1120,38.4,61453,58387,13911,11496,61453,30005,31448,11496,5109,6387,82184,81473,711,81473,71613,7215,390,24,0,0,0,922,115,161,150,13,24,382,48,361,77,16,16,0,0,0,1317,711,91,397,59,0,82184,72308,7333,830,998,16,1454,82184,4691,3621,78,72,920,77493,68354,7211,388,922,16,24,578,4,574,35127
2011,Winkler County; Texas,7039,3539,3500,615,603,522,590,419,790,875,1001,361,393,483,327,60,34.8,4948,4679,1066,870,4948,2402,2546,870,373,497,7039,6749,290,6749,6202,198,101,0,0,0,0,0,0,0,0,0,0,0,48,495,0,0,0,0,0,0,248,290,0,210,0,0,7039,6461,198,342,31,8,289,7039,3662,3609,0,0,53,3377,3089,198,3,0,0,0,87,0,87,3045
2011,Harris County; Texas,4025409,2003555,2021854,335036,314727,299173,295682,292989,651018,583924,542891,217406,168113,188344,98734,37372,32.1,2893717,2722039,417946,324450,2893717,1425328,1468389,324450,139451,184999,4025409,3956287,69122,3956287,2464110,759849,16650,2171,165,379,96,249348,49167,45636,22365,3458,11794,80340,48,201,36588,2447,630,987,109,721,463883,69122,12511,12070,11830,1668,4025409,2522288,781009,33682,267844,5531,488075,4025409,1621065,1259403,19490,12527,329645,2404344,1353868,747398,7501,246924,2118,9362,37173,3041,34132,1580658
2011,Burnet County; Texas,42606,20871,21735,2483,2888,2804,2855,1915,4518,4911,6353,3236,2809,4391,2527,916,43.5,32692,31225,9445,7834,32692,15922,16770,7834,3658,4176,42606,42229,377,42229,40162,812,318,46,9,0,0,161,0,0,10,0,0,137,48,053,14,72,28,44,0,0,704,377,23,133,95,0,42606,40539,835,451,256,113,789,42606,8406,7850,43,11,502,34200,32606,801,271,161,72,0,289,24,265,20616
2011,Gillespie County; Texas,24524,11929,12595,1228,1288,1510,1231,1131,1926,2510,3466,1961,1846,3213,2356,858,49.4,19593,19057,7614,6427,19593,9326,10267,6427,2927,3500,24524,24138,386,24138,23595,55,57,13,0,0,0,35,0,0,0,0,0,3,48,171,32,11,11,0,0,0,385,386,35,269,45,0,24524,23981,90,326,98,29,404,24524,4766,4265,13,0,488,19758,19301,55,0,35,11,35,321,8,313,12557
2011,Dallas County; Texas,2348702,1162869,1185833,193999,180802,171013,168600,171013,382399,344767,314418,120022,97870,113298,65087,25414,32.4,1698593,1599946,257625,203799,1698593,830549,868044,203799,84704,119095,2348702,2295698,53004,2295698,1343347,513420,10460,1452,25,267,188,117664,38822,13008,8576,1865,10448,26241,48,113,18704,1226,393,373,179,281,309581,53004,9094,9619,6146,5759,2348702,1382769,535762,29568,127791,2482,326925,2348702,886310,759731,8956,3576,114047,1462392,794597,506879,5187,116785,1011,5460,32473,2089,30384,937789
2011,McMullen County; Texas,728,455,273,27,23,22,87,46,80,110,120,19,22,107,61,4,41.2,647,540,193,172,647,421,226,172,121,51,728,702,26,702,683,0,5,0,0,0,0,0,0,0,0,0,0,0,48,311,0,0,0,0,0,0,14,26,0,20,0,0,728,709,0,25,0,0,20,728,332,293,0,0,39,396,385,0,0,0,0,0,11,0,11,488
2011,Young County; Texas,18351,9080,9271,1215,1161,1256,1171,945,2082,2025,2685,1454,1018,1649,1123,567,42.3,13901,13381,3819,3339,13901,6767,7134,3339,1429,1910,18351,17851,500,17851,16832,219,80,47,0,0,0,0,0,0,0,0,0,0,48,503,0,0,0,0,0,0,720,500,75,117,104,0,18351,17332,370,197,104,0,924,18351,2837,2474,0,0,363,15514,14884,219,80,0,0,26,305,0,305,8631
2011,Johnson County; Texas,149681,74988,74693,10737,11406,11736,11184,8765,18935,20969,22174,9717,7119,10235,5077,1627,36.0,108789,102877,21130,16939,108789,54011,54778,16939,7685,9254,149681,147400,2281,147400,137930,4138,1006,99,0,0,65,1060,134,169,129,53,156,81,48,251,338,302,37,0,26,239,2964,2281,510,703,206,17,149681,140082,4773,1880,1330,592,3480,149681,26441,23704,888,148,1701,123240,115180,4070,828,1060,302,7,1793,102,1691,55980
2011,Hopkins County; Texas,34869,17294,17575,2441,2549,2313,2483,1945,4016,4405,5079,2054,2191,2978,1712,703,39.1,25969,24691,6631,5393,25969,12711,13258,5393,2413,2980,34869,34548,321,34548,30431,2745,217,39,0,0,0,205,34,25,6,6,28,90,48,223,16,10,0,10,0,0,940,321,135,120,5,0,34869,30700,2896,372,219,19,988,34869,5137,4821,12,5,299,29732,26442,2651,217,205,10,11,196,0,196,15003
2011,Ochiltree County; Texas,10147,5077,5070,957,1161,583,724,689,1473,1259,1313,500,353,609,371,155,31.1,6945,6630,1274,1135,6945,3473,3472,1135,511,624,10147,9758,389,9758,7646,68,106,2,0,0,0,33,0,7,21,0,5,0,48,357,0,0,0,0,0,0,1905,389,12,85,23,0,10147,8035,80,191,56,0,2174,10147,4742,4403,83,1,255,5405,5091,42,56,33,0,0,183,63,120,4054
2011,Knox County; Texas,3703,1794,1909,276,197,312,153,138,515,407,511,174,192,372,290,166,41.1,2790,2748,972,828,2790,1380,1410,828,362,466,3703,3668,35,3668,2983,286,5,0,0,3,0,0,0,0,0,0,0,0,48,275,0,0,0,0,0,0,394,35,0,24,0,0,3703,3018,286,29,0,0,405,3703,1036,970,33,0,33,2667,2354,286,2,0,0,6,19,0,19,2052
2011,McLennan County; Texas,232396,112930,119466,16503,16063,16058,21132,23698,29143,26888,29977,13543,10535,14833,9405,4618,32.6,173538,156487,35320,28856,173538,82584,90954,28856,12206,16650,232396,228640,3756,228640,180467,34505,1077,144,25,8,9,3303,269,425,335,74,315,453,48,309,1432,32,18,6,0,8,9256,3756,1111,660,457,131,232396,183769,36163,2221,3962,151,10237,232396,53789,48932,1349,63,3445,178607,137916,34050,664,3243,29,185,2520,143,2377,94491
2011,Concho County; Texas,4074,2650,1424,171,157,197,175,107,887,763,579,317,190,330,132,69,40.0,3469,3364,622,531,3469,2367,1102,531,283,248,4074,4046,28,4046,3867,59,6,0,0,0,0,10,0,5,0,0,0,5,48,095,0,0,0,0,0,0,104,28,0,13,0,2,4074,3893,61,21,10,0,117,4074,2088,1827,0,65,196,1986,1913,54,0,10,0,0,9,0,9,1626
2011,Edwards County; Texas,2023,1015,1008,65,160,91,200,94,186,217,346,155,126,243,90,50,44.9,1645,1471,461,383,1645,839,806,383,217,166,2023,2023,0,2023,1922,3,0,0,0,0,0,0,0,0,0,0,0,0,48,137,0,0,0,0,0,0,98,0,0,0,0,0,2023,1922,3,0,0,0,98,2023,1124,1112,0,0,12,899,896,3,0,0,0,0,0,0,0,1516
2011,Eastland County; Texas,18577,9063,9514,1084,1225,1120,1624,1081,1863,2036,2428,1307,1155,1954,1257,443,41.6,14325,13225,4252,3654,14325,6942,7383,3654,1605,2049,18577,18202,375,18202,16785,430,87,15,0,0,0,7,0,7,0,0,0,0,48,133,0,18,0,0,18,0,875,375,25,136,11,0,18577,17077,464,251,107,35,1052,18577,2638,2380,7,10,241,15939,15228,364,15,7,18,15,292,94,198,10220
2011,Jeff Davis County; Texas,2328,1204,1124,86,162,83,174,85,138,228,406,240,177,325,128,96,51.3,1910,1804,629,549,1910,998,912,549,285,264,2328,2313,15,2313,2085,2,44,18,0,0,7,10,0,2,0,0,8,0,48,243,0,2,0,0,0,2,170,15,2,13,0,0,2328,2100,4,57,10,2,170,2328,825,805,0,0,20,1503,1438,2,36,10,2,0,15,0,15,1667
2011,Jim Hogg County; Texas,5231,3037,2194,496,374,275,340,680,579,564,619,201,403,469,181,50,32.2,3916,3657,899,700,3916,2182,1734,700,368,332,5231,5127,104,5127,4571,57,42,0,0,0,27,0,0,0,0,0,0,0,48,247,0,0,0,0,0,0,457,104,0,6,0,0,5231,4675,63,48,0,0,555,5231,4933,4570,0,0,363,298,162,57,37,0,0,0,42,36,6,2464
2011,Montgomery County; Texas,443622,219923,223699,32744,34184,35353,31917,24604,57190,64753,67122,27254,23334,27705,13080,4382,36.0,320496,304140,57810,45167,320496,156865,163631,45167,20105,25062,443622,434160,9462,434160,387814,18261,1665,218,82,8,25,9307,3171,2073,1693,136,569,638,48,339,1027,258,176,64,9,9,16855,9462,1456,3418,1342,206,443622,396260,21068,5893,11511,518,18591,443622,89361,68573,1153,1319,18316,354261,319029,17554,737,9215,249,464,7013,268,6745,173447
